ID,p,alpha_rho,beta_rho,seed,num_trees,iter,thin,warmup,sigma2_beta,sigma2_beta_update_freq,beta_acc_prob,n_min,alpha_sigma,beta_sigma,moves,move_probs
1075,20,0.3,3,69,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1076,20,0.3,3,69,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1077,20,0.3,3,70,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1078,20,0.3,3,70,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1079,20,0.3,3,70,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1080,20,0.3,3,70,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1081,20,0.3,3,71,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1082,20,0.3,3,71,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1083,20,0.3,3,71,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1084,20,0.3,3,71,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1085,20,0.3,3,72,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1086,20,0.3,3,72,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1087,20,0.3,3,72,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1088,20,0.3,3,72,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1089,20,0.3,3,73,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1090,20,0.3,3,73,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1091,20,0.3,3,73,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1092,20,0.3,3,73,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1093,20,0.3,3,74,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1094,20,0.3,3,74,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1095,20,0.3,3,74,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1096,20,0.3,3,74,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1097,20,0.3,3,75,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1098,20,0.3,3,75,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1099,20,0.3,3,75,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1100,20,0.3,3,75,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1101,20,0.3,3,76,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1102,20,0.3,3,76,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1103,20,0.3,3,76,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1104,20,0.3,3,76,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1105,20,0.3,3,77,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1106,20,0.3,3,77,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1107,20,0.3,3,77,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1108,20,0.3,3,77,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1109,20,0.3,3,78,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1110,20,0.3,3,78,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1111,20,0.3,3,78,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1112,20,0.3,3,78,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1113,20,0.3,3,79,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1114,20,0.3,3,79,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1115,20,0.3,3,79,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1116,20,0.3,3,79,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1117,20,0.3,3,80,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1118,20,0.3,3,80,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1119,20,0.3,3,80,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1120,20,0.3,3,80,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1121,20,0.3,3,81,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1122,20,0.3,3,81,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1123,20,0.3,3,81,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1124,20,0.3,3,81,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1125,20,0.3,3,82,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1126,20,0.3,3,82,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1127,20,0.3,3,82,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1128,20,0.3,3,82,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1129,20,0.3,3,83,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1130,20,0.3,3,83,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1131,20,0.3,3,83,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1132,20,0.3,3,83,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1133,20,0.3,3,84,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1134,20,0.3,3,84,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1135,20,0.3,3,84,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1136,20,0.3,3,84,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1137,20,0.3,3,85,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1138,20,0.3,3,85,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1139,20,0.3,3,85,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1140,20,0.3,3,85,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1141,20,0.3,3,86,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1142,20,0.3,3,86,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1143,20,0.3,3,86,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1144,20,0.3,3,86,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1145,20,0.3,3,87,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1146,20,0.3,3,87,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1147,20,0.3,3,87,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1148,20,0.3,3,87,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1149,20,0.3,3,88,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1150,20,0.3,3,88,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1151,20,0.3,3,88,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1152,20,0.3,3,88,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1153,20,0.3,3,89,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1154,20,0.3,3,89,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1155,20,0.3,3,89,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1156,20,0.3,3,89,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1157,20,0.3,3,90,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1158,20,0.3,3,90,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1159,20,0.3,3,90,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1160,20,0.3,3,90,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1161,20,0.3,3,91,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1162,20,0.3,3,91,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1163,20,0.3,3,91,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1164,20,0.3,3,91,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1165,20,0.3,3,92,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1166,20,0.3,3,92,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1167,20,0.3,3,92,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1168,20,0.3,3,92,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1169,20,0.3,3,93,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1170,20,0.3,3,93,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1171,20,0.3,3,93,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1172,20,0.3,3,93,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1173,20,0.3,3,94,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1174,20,0.3,3,94,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1175,20,0.3,3,94,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1176,20,0.3,3,94,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1177,20,0.3,3,95,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1178,20,0.3,3,95,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1179,20,0.3,3,95,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1180,20,0.3,3,95,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1181,20,0.3,3,96,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1182,20,0.3,3,96,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1183,20,0.3,3,96,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1184,20,0.3,3,96,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1185,20,0.3,3,97,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1186,20,0.3,3,97,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1187,20,0.3,3,97,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1188,20,0.3,3,97,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1189,20,0.3,3,98,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1190,20,0.3,3,98,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1191,20,0.3,3,98,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1192,20,0.3,3,98,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1193,20,0.3,3,99,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1194,20,0.3,3,99,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1195,20,0.3,3,99,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1196,20,0.3,3,99,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1197,20,0.3,3,100,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1198,20,0.3,3,100,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1199,20,0.3,3,100,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1200,20,0.3,3,100,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1201,20,0.95,2,1,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1202,20,0.95,2,1,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1203,20,0.95,2,1,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1204,20,0.95,2,1,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1205,20,0.95,2,2,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1206,20,0.95,2,2,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1207,20,0.95,2,2,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1208,20,0.95,2,2,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1209,20,0.95,2,3,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1210,20,0.95,2,3,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1211,20,0.95,2,3,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1212,20,0.95,2,3,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1213,20,0.95,2,4,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1214,20,0.95,2,4,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1215,20,0.95,2,4,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1216,20,0.95,2,4,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1217,20,0.95,2,5,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1218,20,0.95,2,5,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1219,20,0.95,2,5,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1220,20,0.95,2,5,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1221,20,0.95,2,6,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1222,20,0.95,2,6,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1223,20,0.95,2,6,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1224,20,0.95,2,6,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1225,20,0.95,2,7,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1226,20,0.95,2,7,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1227,20,0.95,2,7,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1228,20,0.95,2,7,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1229,20,0.95,2,8,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1230,20,0.95,2,8,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1231,20,0.95,2,8,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1232,20,0.95,2,8,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1233,20,0.95,2,9,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1234,20,0.95,2,9,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1235,20,0.95,2,9,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1236,20,0.95,2,9,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1237,20,0.95,2,10,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1238,20,0.95,2,10,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1239,20,0.95,2,10,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1240,20,0.95,2,10,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1241,20,0.95,2,11,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1242,20,0.95,2,11,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1243,20,0.95,2,11,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1244,20,0.95,2,11,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1245,20,0.95,2,12,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1246,20,0.95,2,12,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1247,20,0.95,2,12,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1248,20,0.95,2,12,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1249,20,0.95,2,13,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1250,20,0.95,2,13,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1251,20,0.95,2,13,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1252,20,0.95,2,13,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1253,20,0.95,2,14,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1254,20,0.95,2,14,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1255,20,0.95,2,14,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1256,20,0.95,2,14,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1257,20,0.95,2,15,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1258,20,0.95,2,15,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1259,20,0.95,2,15,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1260,20,0.95,2,15,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1261,20,0.95,2,16,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1262,20,0.95,2,16,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1263,20,0.95,2,16,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1264,20,0.95,2,16,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1265,20,0.95,2,17,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1266,20,0.95,2,17,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1267,20,0.95,2,17,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1268,20,0.95,2,17,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1269,20,0.95,2,18,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1270,20,0.95,2,18,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1271,20,0.95,2,18,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1272,20,0.95,2,18,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1273,20,0.95,2,19,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1274,20,0.95,2,19,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1275,20,0.95,2,19,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1276,20,0.95,2,19,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1277,20,0.95,2,20,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1278,20,0.95,2,20,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1279,20,0.95,2,20,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1280,20,0.95,2,20,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1281,20,0.95,2,21,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1282,20,0.95,2,21,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1283,20,0.95,2,21,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1284,20,0.95,2,21,50,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1285,20,0.95,2,22,5,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1286,20,0.95,2,22,10,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
1287,20,0.95,2,22,25,6000,5,3000,1,50,0.35,5,1,1,"c('grow','prune','change')","c(0.3,0.3,0.4)"
