model,seed,num_trees,p,alpha_rho,beta_rho,alpha_sigma,beta_sigma,n,est,bias,rpehe,coverage,width,waic,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20
clogit,12,25,20,0.95,2,1,1,4415,-0.056102020543662354,0.24252941657309193,0.6740624448560256,0.3841449603624009,0.35367945607470214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,12,25,20,0.95,2,1,1,4415,-0.26892517487874595,0.029706262238008364,0.2704491332441928,0.8765571913929785,0.6987231917727151,12148.005443613554,0.12533927003880327,0.056730143598272706,0.12390298423672301,0.07981210449770064,0.14287989506443188,0.044309962889191035,0.0169496681044795,0.038302030888887166,0.021234866310601855,0.01805075168336147,0.020851875162504425,0.028634881707352067,0.019652669009120285,0.020099155474464447,0.05246757643749501,0.06566145683070647,0.029849106303593335,0.022920853034003333,0.028386396104149968,0.04396435262415813
CL-BART-avg,12,25,20,0.95,2,1,1,4415,-0.26892517487874595,0.02970626223800833,0.6104001191889046,0.053227633069082674,0.0728070096524463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,12,50,20,0.95,2,1,1,4415,-0.056102020543662354,0.24252941657309193,0.6740624448560256,0.3841449603624009,0.35367945607470214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,12,50,20,0.95,2,1,1,4415,-0.27064568581828036,0.027985751298473912,0.2576660234476684,0.9479048697621744,0.9414842322332736,12211.777453700817,0.06388416949355968,0.05731380602724114,0.0819056895671788,0.08872163002770929,0.06759404953501745,0.03968909718078013,0.04304638286776,0.042420119501650096,0.039661804909140765,0.03434920471399123,0.046108977456612237,0.0526309448004542,0.039726513185004086,0.034582531647407946,0.04460217930656487,0.041902773613692997,0.04191262913516182,0.044814348065937,0.03715938530007472,0.057973763665061524
CL-BART-avg,12,50,20,0.95,2,1,1,4415,-0.27064568581828036,0.027985751298473926,0.6103188066620719,0.05753114382785957,0.07907372661565612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,13,5,20,0.95,2,1,1,4386,-0.055403329158095475,0.23576397222464307,0.6267864765165466,0.35727314181486547,0.33361614578939136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,13,5,20,0.95,2,1,1,4386,-0.2777672951796306,0.01340000620310794,0.25965582649581365,0.6605107159142727,0.4744068960248874,12065.432000763501,0.17014882420690738,0.11262917030428976,0.1773111029375096,0.20496805431043383,0.18646276493973862,0.005546256513100974,0.006470264153581221,0.004196481707122439,0.005446886347401221,0.006341993474573566,0.0040933664246593305,0.0030186168772822425,0.005794842139434278,0.005868544189566534,0.05719900510603499,0.00658268061101888,0.00554422713409791,0.007873598035154099,0.004943328272760229,0.019559992315332873
CL-BART-avg,13,5,20,0.95,2,1,1,4386,-0.2777672951796306,0.013400006203107932,0.5642617202781793,0.05129958960328317,0.06637717887319142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,13,10,20,0.95,2,1,1,4386,-0.055403329158095475,0.23576397222464307,0.6267864765165466,0.35727314181486547,0.33361614578939136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,13,10,20,0.95,2,1,1,4386,-0.27588629299987744,0.015281008382861132,0.27112008326888826,0.67875056999544,0.4886325868817472,12025.955369125806,0.08096609700012175,0.12771703631136833,0.14614835097909484,0.16442278472428346,0.12257068550752379,0.04329755561046594,0.008565924832522607,0.04902458618548591,0.007463022819203456,0.036517524868599695,0.05578345362261144,0.010762222863632683,0.01845452329268695,0.0133485619690829,0.014457651597895037,0.028721384128717747,0.007314246617006941,0.018288239282804247,0.011938669984709271,0.03423747780218298
CL-BART-avg,13,10,20,0.95,2,1,1,4386,-0.27588629299987744,0.015281008382861104,0.5643095232425588,0.05540355677154583,0.07294438240563725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,13,25,20,0.95,2,1,1,4386,-0.055403329158095475,0.23576397222464307,0.6267864765165466,0.35727314181486547,0.33361614578939136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,13,25,20,0.95,2,1,1,4386,-0.2787998210847325,0.012367480298006056,0.24737204650527783,0.8775649794801642,0.7113084701056062,12029.476346853298,0.0796699404284019,0.1439168717775664,0.11409121980460961,0.07097162101243583,0.08199156020625667,0.02179442747455399,0.042029533973328426,0.02808055679796108,0.026331427373725014,0.053882052128574685,0.02358408018177535,0.027969893143849695,0.0417304301796632,0.026514016839375133,0.06178981563554639,0.023651099360434927,0.02099578140218974,0.019035275987020102,0.021698363546803674,0.07027203274592816
CL-BART-avg,13,25,20,0.95,2,1,1,4386,-0.2787998210847325,0.012367480298006047,0.5642381442032863,0.05221158230734154,0.07086188001870339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,13,50,20,0.95,2,1,1,4386,-0.055403329158095475,0.23576397222464307,0.6267864765165466,0.35727314181486547,0.33361614578939136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,13,50,20,0.95,2,1,1,4386,-0.28077074221946163,0.01039655916327692,0.24052271253220864,0.9512083903328773,0.9192379436158443,12092.714377405284,0.0744154082806457,0.08740496724229778,0.07902350327623112,0.06537373237791279,0.08172724218311932,0.03788536860779363,0.03313688415748111,0.05165258452270463,0.04692233142092883,0.05934879209412203,0.044038037766172204,0.03630951693938609,0.03323366206058155,0.0398374569888645,0.04738459110997821,0.04257402150482304,0.030060501835814588,0.036564229577532734,0.04123015417080562,0.031877013882804534
CL-BART-avg,13,50,20,0.95,2,1,1,4386,-0.28077074221946163,0.010396559163276909,0.5641983846551516,0.05813953488372093,0.07678600364292126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,14,5,20,0.95,2,1,1,4379,-0.05100555568768826,0.2216936893425414,0.6101546451182653,0.35441881708152545,0.3283749758642805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,14,5,20,0.95,2,1,1,4379,-0.23266326946501167,0.04003597556521801,0.2580508899842478,0.6967344142498287,0.4443770588645743,12185.313389480794,0.140019965862199,0.13609975853124157,0.24339469519303278,0.1663636504252317,0.18262268723079567,0.00249045502894776,0.009695017894590515,0.006332898146545677,0.0072316607349317,0.007596235275308838,0.00816482322698166,0.0066933105662578,0.01299700921084519,0.004161784279507055,0.008147870826234334,0.00396451539659744,0.015217994010807647,0.02310681962242401,0.0069283952513811845,0.008770453286138439
CL-BART-avg,14,5,20,0.95,2,1,1,4379,-0.23266326946501167,0.040035975565218,0.5574444167121135,0.05868919844713405,0.06888697396980212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,14,10,20,0.95,2,1,1,4379,-0.05100555568768826,0.2216936893425414,0.6101546451182653,0.35441881708152545,0.3283749758642805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,14,10,20,0.95,2,1,1,4379,-0.22891433059824193,0.043784914431987766,0.27887866207455897,0.7307604475907742,0.4834330834516065,12187.629583276197,0.06796099367800443,0.07334741438711075,0.16413678392064024,0.18496804400542147,0.14299151404096727,0.008338633291033858,0.017412696160846765,0.028658733293288306,0.012421390480917652,0.12418217041546822,0.01414011818500319,0.026137714163074397,0.009808546846031893,0.029123565371961917,0.010888206233231579,0.007272330501359785,0.02714216214449572,0.020265899113460377,0.01764453118643005,0.013158552581252115
CL-BART-avg,14,10,20,0.95,2,1,1,4379,-0.22891433059824193,0.04378491443198775,0.5577262026441524,0.054350308289563824,0.06500260150701595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,14,25,20,0.95,2,1,1,4379,-0.05100555568768826,0.2216936893425414,0.6101546451182653,0.35441881708152545,0.3283749758642805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,14,25,20,0.95,2,1,1,4379,-0.22840136970401925,0.04429787532621043,0.25483292950993647,0.9015757022151176,0.6872210700492773,12212.150536979178,0.07313237024297187,0.05719938401370208,0.10777554646306224,0.07865165559184266,0.13123707909824972,0.039589470905378385,0.019338856288525334,0.024987703473385015,0.07509712497444987,0.04241045418140363,0.02095946627102214,0.022456720132025876,0.052640088498482826,0.042934461345034834,0.024162271022867818,0.02854479047135744,0.024401182916780003,0.04344172888525477,0.07102623385654526,0.02001341136765822
CL-BART-avg,14,25,20,0.95,2,1,1,4379,-0.22840136970401925,0.04429787532621043,0.5577667076318433,0.05617720940854076,0.0692361705221074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,14,50,20,0.95,2,1,1,4379,-0.05100555568768826,0.2216936893425414,0.6101546451182653,0.35441881708152545,0.3283749758642805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,14,50,20,0.95,2,1,1,4379,-0.23457584753665392,0.03812339749357576,0.24075946177586013,0.9525005709065997,0.9187362013960158,12272.176108914162,0.08177389559301745,0.07409522438381125,0.07813711805073285,0.06399931984420713,0.0737262567291121,0.039093193911407975,0.03841095122829349,0.03852265385366573,0.038827491290206746,0.04033250978619914,0.03338506235674852,0.04782583912780687,0.05271995631646879,0.039183394710255046,0.03839235137621368,0.03905659464226265,0.039558122172834616,0.03704500972802379,0.05606462816637766,0.049850426732354486
CL-BART-avg,14,50,20,0.95,2,1,1,4379,-0.23457584753665392,0.03812339749357576,0.5573103191405152,0.05754738524777346,0.06808702224886495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,15,5,20,0.95,2,1,1,4506,-0.05782953532305908,0.26852557714630626,0.7510644918851869,0.3479804704837994,0.334137229823096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,15,5,20,0.95,2,1,1,4506,-0.2849914922955735,0.041363620173791846,0.33159559569273983,0.6555703506435864,0.4702194129963037,12244.864455544039,0.13649080711537806,0.08699828209653725,0.22456489972246635,0.13350927988750205,0.21259051559011177,0.005186181343882582,0.011210481402070108,0.004439973358342251,0.0035427344914574018,0.0048453118089341,0.009652632996891982,0.03005814669649809,0.003933126950735309,0.020002890138557793,0.005553843893265417,0.004378556034322288,0.005027750113663426,0.009278175475569136,0.08243696091926002,0.0062994499645546214
CL-BART-avg,15,5,20,0.95,2,1,1,4506,-0.2849914922955735,0.041363620173791825,0.6813745839249704,0.05614735907678651,0.06964193947411496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,15,10,20,0.95,2,1,1,4506,-0.05782953532305908,0.26852557714630626,0.7510644918851869,0.3479804704837994,0.334137229823096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,15,10,20,0.95,2,1,1,4506,-0.2838332416853791,0.04252187078398622,0.33635112929378785,0.6799822458943631,0.4547369779143595,12217.04529946262,0.10994285784386067,0.12666681398430119,0.24689642111146856,0.15932326843580882,0.13471367499889172,0.0081462434547624335,0.01692762723421964,0.005726104560426138,0.039919316983575294,0.009446870482309303,0.014612384660266273,0.02139639926157459,0.006005844657814977,0.011145469528564494,0.04242220497274172,0.004555412264022104,0.006699181697228204,0.006630874743628816,0.020037611412433057,0.00878541771210199
CL-BART-avg,15,10,20,0.95,2,1,1,4506,-0.2838332416853791,0.04252187078398625,0.6814458775574292,0.054815801154016866,0.06953564789542804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,15,25,20,0.95,2,1,1,4506,-0.05782953532305908,0.26852557714630626,0.7510644918851869,0.3479804704837994,0.334137229823096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,15,25,20,0.95,2,1,1,4506,-0.2864745935039491,0.039880518965416216,0.3117057264640135,0.8881491344873502,0.6851649066832087,12257.317143418279,0.0907398422473782,0.09806938725227218,0.12464729597518115,0.11546468854040114,0.09701991263292255,0.014497794298448068,0.03680054854460341,0.018136850729026335,0.046947040467807816,0.03609244679077337,0.023320389376594766,0.054548130948421716,0.041782952776363104,0.05051964842661935,0.027436516704650603,0.024997957677905955,0.0171346789688954,0.02261568559269897,0.023031303226580414,0.036196928822455496
CL-BART-avg,15,25,20,0.95,2,1,1,4506,-0.2864745935039491,0.03988051896541624,0.6812861589214886,0.05881047492232579,0.07398664407250288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,15,50,20,0.95,2,1,1,4506,-0.05782953532305908,0.26852557714630626,0.7510644918851869,0.3479804704837994,0.334137229823096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,15,50,20,0.95,2,1,1,4506,-0.29087469154779944,0.035480420921565885,0.3046166216466625,0.9280958721704394,0.8938566961811025,12290.52378368454,0.061369276859290424,0.057971942127984885,0.10023693386492319,0.06844777517324381,0.06751988342984132,0.0363606497472233,0.04551239252270396,0.06761962405859942,0.029465144020171283,0.047135500855855175,0.036198347094097784,0.039019138271272076,0.032818900069738845,0.043141801834912584,0.03118111101784823,0.04636058960566573,0.03641794165129395,0.04286058907503834,0.05272220429897317,0.05764025442132253
CL-BART-avg,15,50,20,0.95,2,1,1,4506,-0.29087469154779944,0.035480420921565906,0.6810427554961703,0.054371948513093654,0.0712843758511445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,16,5,20,0.95,2,1,1,4310,-0.05863974337962078,0.2436158892643208,0.6821058501315059,0.35011600928074244,0.344844423822121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,16,5,20,0.95,2,1,1,4310,-0.26298323069295293,0.03927240195098861,0.32533952989377307,0.5501160092807424,0.3609637605060578,11816.58142920177,0.09277109599207123,0.16409022764015024,0.31717362778546987,0.17794090282925423,0.19382087188840286,0.007394663207163207,0.007420567586008763,0.0017685576592310337,0.00199450147805411,0.002117433320606695,0.006034903277550336,0.0021244658119658117,0.0010405982905982907,0.002755875044574735,0.0017929385429385429,0.0036265030191113784,0.0065298471952883715,0.0019252752608015767,0.003909973841088392,0.0037671703296703295
CL-BART-avg,16,5,20,0.95,2,1,1,4310,-0.26298323069295293,0.03927240195098864,0.6196570660549108,0.054524361948955914,0.07307697682332279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,16,10,20,0.95,2,1,1,4310,-0.05863974337962078,0.2436158892643208,0.6821058501315059,0.35011600928074244,0.344844423822121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,16,10,20,0.95,2,1,1,4310,-0.26793611047845906,0.03431952216548252,0.30233880116941747,0.6647331786542924,0.46253716205201617,11799.843784132714,0.10263506265807149,0.19061127445618425,0.26442144485102725,0.11346042391482324,0.0948418197508971,0.017125288106121257,0.014358347784651795,0.008226825030975432,0.05882560162096342,0.018665608155573873,0.01431560760406796,0.01021045493891859,0.008479789874117846,0.010278526300131539,0.008628162920259771,0.01403698965461484,0.009839161083204696,0.015071099576299356,0.011067458034986906,0.014901053684109388
CL-BART-avg,16,10,20,0.95,2,1,1,4310,-0.26793611047845906,0.03431952216548252,0.6193628884252326,0.05266821345707657,0.07000477473480365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,16,25,20,0.95,2,1,1,4310,-0.05863974337962078,0.2436158892643208,0.6821058501315059,0.35011600928074244,0.344844423822121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,16,25,20,0.95,2,1,1,4310,-0.26741148348852173,0.034844149155419855,0.3026515619339444,0.859860788863109,0.7111928427911692,11822.767849207336,0.08545930270654901,0.08010959194297364,0.11374063695958064,0.126502968738349,0.09438502110379753,0.031129403358558468,0.02287036121624449,0.04069381246589459,0.028805943185304387,0.03098092505393702,0.0473211530571215,0.02623359140297367,0.04213147618857433,0.02297040983668679,0.04079036991079674,0.038643685912521146,0.026513327029634638,0.021164211407181943,0.052440693729804595,0.027113114793515854
CL-BART-avg,16,25,20,0.95,2,1,1,4310,-0.26741148348852173,0.03484414915541984,0.6193921800338984,0.054756380510440836,0.07104563101234906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,16,50,20,0.95,2,1,1,4310,-0.05863974337962078,0.2436158892643208,0.6821058501315059,0.35011600928074244,0.344844423822121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,16,50,20,0.95,2,1,1,4310,-0.27076587070671154,0.03148976193723002,0.2890067217832629,0.9331786542923434,0.9281465336240373,11895.520358019343,0.06798803997656966,0.055431639554796616,0.08189229656233131,0.09034045134045249,0.057550623922108905,0.03893467389679448,0.04351340092688113,0.04740860394185359,0.03803991957193249,0.04304127936197794,0.03513695476768989,0.05811292702629747,0.04017098391014575,0.042955060371202634,0.04866309554299622,0.0420565905369798,0.035505796423537996,0.04344003662319422,0.04326556426578494,0.04655206147647246
CL-BART-avg,16,50,20,0.95,2,1,1,4310,-0.27076587070671154,0.03148976193723003,0.6192125346467426,0.058004640371229696,0.07688375004480419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,17,5,20,0.95,2,1,1,4384,-0.023803010036770243,0.22320020984751526,0.5746439600026201,0.39917883211678834,0.3429590013938174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,17,5,20,0.95,2,1,1,4384,-0.2130951860149892,0.03390803386929631,0.28324556053024336,0.5248631386861314,0.3619913442978748,12210.697262803536,0.14885666523567317,0.1029185782299077,0.15130353710903247,0.14825482566566045,0.16543636940372594,0.00488341143487978,0.006244117662996381,0.04297186858540787,0.0024892752570479498,0.004275290328227018,0.0521628453632088,0.011181542329749805,0.005262811208482452,0.003719101399631529,0.002002458087297904,0.0021998102407522696,0.0029922102849829777,0.09103446900964175,0.002507485147702539,0.04930332801599123
CL-BART-avg,17,5,20,0.95,2,1,1,4384,-0.2130951860149892,0.033908033869296306,0.5287510088107804,0.056341240875912406,0.07224007031394994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,17,10,20,0.95,2,1,1,4384,-0.023803010036770243,0.22320020984751526,0.5746439600026201,0.39917883211678834,0.3429590013938174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,17,10,20,0.95,2,1,1,4384,-0.2133848660067018,0.033618353877583704,0.24903073280179996,0.6687956204379562,0.43356281649153233,12169.772263742912,0.1371483938937988,0.15740548245707633,0.14553018712427077,0.13101145397841332,0.13944243986552818,0.027676910682982916,0.005448835475757,0.013996256335235336,0.014477545957094011,0.008050141348251948,0.034748699511807084,0.005440805594732366,0.009439133151431394,0.01212331170698508,0.005205336824027092,0.008165392635566392,0.10763253258831486,0.019252772890593454,0.009999135437781284,0.007805232540352383
CL-BART-avg,17,10,20,0.95,2,1,1,4384,-0.2133848660067018,0.03361835387758369,0.5287325110819033,0.05018248175182482,0.06733708077494774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,17,25,20,0.95,2,1,1,4384,-0.023803010036770243,0.22320020984751526,0.5746439600026201,0.39917883211678834,0.3429590013938174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,17,25,20,0.95,2,1,1,4384,-0.21920092431696384,0.027802295567321673,0.22060124180210353,0.9174270072992701,0.6798155205038973,12213.988449436478,0.07485321734189078,0.0827899387019106,0.15000922670784111,0.08130934644856899,0.10058232865024383,0.033244937099253385,0.03203723050449672,0.04851727363859305,0.05299497518511441,0.027919450252965272,0.056467462161856295,0.03659394699206601,0.03423514176163582,0.03456481486110227,0.027158734828919413,0.024419509036785168,0.02681940058160906,0.01845325922939845,0.03462015371716414,0.022409652298585193
CL-BART-avg,17,25,20,0.95,2,1,1,4384,-0.21920092431696384,0.027802295567321673,0.5283945894843638,0.051779197080291973,0.06707839326468196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
clogit,17,50,20,0.95,2,1,1,4384,-0.023803010036770243,0.22320020984751526,0.5746439600026201,0.39917883211678834,0.3429590013938174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CL-BART,17,50,20,0.95,2,1,1,4384,-0.2186046869680963,0.028398532916189222,0.2175742577813465,0.9635036496350365,0.9064500862290723,12269.313763146361,0.0656587249548935,0.057042493005591784,0.07603895443198005,0.06857409036242638,0.07409949034480001,0.054021481601722994,0.03234588280820734,0.0426390423285929,0.04287241467900388,0.05064980499424814,0.04540195221566831,0.03373291979014941,0.0666723436034265,0.03441660970682942,0.04789762581338088,0.035913809185763756,0.03945932130071294,0.03776576550316908,0.030733263294646894,0.06406401007478581
